Order ID,Order Date,Ship Date,Customer Id,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1796,19-03-2025,25-03-2025,CUST964,Virginia Davenport,Consumer,PROD9117,Dining Table,Furniture,East,Alabama,Monicahaven,1,3495,10,3145.5,2761.37,384.13,Net Banking,Cancelled,Jackson-Reed,smithmichelle@hernandez.com,45,No,0
ORD1797,20-04-2025,21-04-2025,CUST653,Mary Vazquez,Corporate,PROD1612,Sancks,Grocery,West,Louisiana,West Joshuafurt,8,3143,5,23886.8,19450.16,4436.64,Credit Card,Pending,Rodriguez Inc,jorgecrane@riley.biz,50,No,0
ORD1798,20-11-2024,23-11-2024,CUST566,Rebecca Dean,Consumer,PROD9776,Cooking Oil,Grocery,North,Michigan,North Jacob,10,4202,0,42020,34670.6,7349.4,Cash,Pending,Keller Ltd,tanderson@ochoa-perez.com,25,No,0
ORD1799,30-08-2025,05-09-2025,CUST533,Mr. David Melton,Corporate,PROD8394,Laptop,Electronics,East,Maryland,Port Alexisborough,6,1887,15,9623.7,8328.85,1294.85,Net Banking,Delivered,Porter PLC,youngdaniel@schmidt.info,37,No,0
ORD1800,16-03-2024,18-03-2024,CUST727,Timothy Clark,Consumer,PROD6381,Laptop,Electronics,North,Kentucky,South Donaldshire,4,2473,10,8902.8,5944.16,2958.64,Cash,Delivered,Miller-White,mmcdonald@hart.org,23,No,0
ORD1801,01-01-2026,06-01-2026,CUST266,Jose Bell,Home Office,PROD1256,File Folder,Office Supplies,North,Nebraska,East Rachelview,10,1106,10,9954,8496.31,1457.69,Net Banking,Delivered,"Rogers, Yates and Marshall",wbrown@brock.org,14,No,0
ORD1802,05-05-2025,10-05-2025,CUST376,Garrett Mcknight,Consumer,PROD8670,File Folder,Office Supplies,North,Montana,Lake Amber,10,3951,10,35559,29609.31,5949.69,Cash,Returned,Lara Inc,eharvey@cooper.org,20,No,0
ORD1803,18-06-2024,22-06-2024,CUST640,Kayla Reeves,Consumer,PROD5529,Pen,Office Supplies,North,Arizona,Foxfort,3,231,15,589.05,414.33,174.72,UPI,Cancelled,Carter LLC,peggy46@mills-hernandez.biz,28,No,0
ORD1804,15-03-2024,19-03-2024,CUST615,Cheryl Davis,Corporate,PROD7218,Sugar,Grocery,North,Ohio,Reyesville,3,2503,20,6007.2,5098.13,909.07,Net Banking,Delivered,Gray-Smith,edward48@aguilar-harris.com,35,No,0
ORD1805,19-12-2025,20-12-2025,CUST656,Wendy David,Home Office,PROD3439,Headphones,Electronics,West,Wyoming,Jacksonmouth,9,4227,0,38043,31087.88,6955.12,UPI,Pending,Medina-Tucker,jenny72@mcdaniel-hunt.com,25,No,0
ORD1806,31-07-2025,05-08-2025,CUST402,Andrea Ryan,Consumer,PROD6171,Pen,Office Supplies,South,Wisconsin,South Andreamouth,6,1247,15,6359.7,5099.01,1260.69,UPI,Pending,Stewart-Robinson,martindanielle@moore.info,7,Yes,33
ORD1807,09-09-2025,12-09-2025,CUST144,Barbara Rivera,Home Office,PROD8328,Stapler,Office Supplies,East,Vermont,Cynthiafort,10,267,0,2670,1838.99,831.01,Net Banking,Returned,Crosby-Hancock,samantha21@ellis.com,31,No,0
ORD1808,30-10-2024,06-11-2024,CUST727,Daniel Cameron,Corporate,PROD4008,Keyboard,Electronics,West,Arkansas,South Amyberg,6,754,20,3619.2,2423.24,1195.96,Credit Card,Cancelled,Galvan-Bolton,douglaswilson@rodriguez.com,42,No,0
ORD1809,02-06-2025,04-06-2025,CUST356,Christina Robinson,Corporate,PROD5000,Pen,Office Supplies,West,New Mexico,Joshuaport,10,3928,10,35352,30183.7,5168.3,Cash,Cancelled,Gardner-Vang,jacksonstephanie@houston-adams.com,44,No,0
ORD1810,04-05-2024,08-05-2024,CUST746,Olivia Park,Consumer,PROD5442,Laptop,Electronics,South,Nebraska,South Roberto,3,4470,0,13410,10626.39,2783.61,UPI,Cancelled,Christensen and Sons,whitemichael@rice.org,45,No,0
ORD1811,18-06-2024,21-06-2024,CUST241,Gabrielle Humphrey,Home Office,PROD5447,Laptop,Electronics,South,Delaware,North Amanda,9,3047,0,27423,23318.62,4104.38,Net Banking,Pending,Young Group,davisjames@oconnor.com,29,No,0
ORD1812,15-06-2025,21-06-2025,CUST260,Michael Wheeler,Consumer,PROD7883,Monitor,Electronics,West,West Virginia,Port Brianna,9,247,0,2223,1754.98,468.02,UPI,Pending,Schwartz and Sons,tammy32@holland.com,28,No,0
ORD1813,18-11-2024,25-11-2024,CUST922,Robert Mcknight,Home Office,PROD4202,Bookshelf,Furniture,South,South Dakota,East Rachelfort,3,3669,15,9355.95,6333.17,3022.78,Credit Card,Pending,Neal-Robles,ywhite@becker-gutierrez.org,48,No,0
ORD1814,24-12-2024,27-12-2024,CUST732,Michelle Bell,Consumer,PROD5212,Juice Pack,Grocery,East,Michigan,Codychester,8,3157,5,23993.2,19305.09,4688.11,UPI,Delivered,"Potter, Baldwin and House",goodmansamantha@butler-baker.org,37,No,0
ORD1815,25-04-2024,29-04-2024,CUST435,Christina Frye,Home Office,PROD8685,Sofa,Furniture,West,Nebraska,South Reneemouth,6,994,15,5069.4,3315.25,1754.15,UPI,Delivered,Schmidt Inc,douglas74@morgan.com,36,No,0
ORD1816,24-08-2024,30-08-2024,CUST387,Sherry Bradford,Corporate,PROD8643,Monitor,Electronics,West,Nebraska,East Erica,9,3548,15,27142.2,22467.65,4674.55,Cash,Delivered,Johnson-Roberts,kmiller@porter.com,20,No,0
ORD1817,29-07-2024,01-08-2024,CUST609,Jenny Elliott,Consumer,PROD6078,Bookshelf,Furniture,North,Georgia,Tranbury,3,838,0,2514,2205.17,308.83,Net Banking,Cancelled,"Webster, Campbell and Torres",tinafuller@garcia-oliver.com,25,No,0
ORD1818,25-04-2025,01-05-2025,CUST509,Margaret Preston,Home Office,PROD5213,Headphones,Electronics,West,Kansas,West Vanessaton,1,853,0,853,525.52,327.48,Cash,Cancelled,"Pierce, Barrera and Kennedy",lozanojennifer@simmons.com,37,No,0
ORD1819,03-04-2024,10-04-2024,CUST148,Sherry Holden,Home Office,PROD5272,Sofa,Furniture,East,Nevada,Andrewchester,3,1555,20,3732,2452.12,1279.88,Net Banking,Delivered,"Bean, Willis and Dixon",jennifer34@carey-villarreal.com,20,No,0
ORD1820,08-09-2025,14-09-2025,CUST322,Alison Fox,Consumer,PROD4413,Mouse,Electronics,South,Washington,East Williamside,4,294,0,1176,1033.2,142.8,UPI,Cancelled,"Martin, King and Davis",tgutierrez@long-mitchell.com,40,No,0
ORD1821,24-08-2024,25-08-2024,CUST717,Richard King,Home Office,PROD8857,Sancks,Grocery,South,Idaho,North Colleenchester,7,1772,5,11783.8,7546.94,4236.86,Credit Card,Delivered,"Martin, Hester and Townsend",robert07@jackson.org,32,No,0
ORD1822,12-11-2024,14-11-2024,CUST921,Nancy Webb,Consumer,PROD1823,Dining Table,Furniture,South,Idaho,West Raymond,10,4628,10,41652,34124.05,7527.95,Credit Card,Returned,Cain Group,patrick65@davis.info,34,No,0
ORD1823,01-04-2024,08-04-2024,CUST971,Walter Blair DDS,Home Office,PROD6896,File Folder,Office Supplies,North,Wisconsin,New Michael,7,4861,5,32325.65,25669.6,6656.05,Net Banking,Delivered,Schneider Ltd,gkelley@rice-rodriguez.biz,20,No,0
ORD1824,07-04-2025,09-04-2025,CUST741,Dennis Johnson,Corporate,PROD1201,Sugar,Grocery,South,South Carolina,New Zacharyshire,3,2195,20,5268,3419.98,1848.02,Credit Card,Pending,"Hull, Gomez and Smith",jimenezcarla@rodriguez-cook.com,3,Yes,30
ORD1825,18-08-2025,22-08-2025,CUST673,Mrs. Brenda Boyd,Home Office,PROD4129,Calculator,Office Supplies,South,California,Lake Donald,3,3091,20,7418.4,5403.51,2014.89,UPI,Pending,"Ross, Morgan and Cortez",shicks@graham.com,45,No,0
ORD1826,08-04-2024,12-04-2024,CUST373,Sophia Griffin,Consumer,PROD3583,Laptop,Electronics,West,West Virginia,Lake Steven,8,1266,15,8608.8,5672.44,2936.36,UPI,Returned,Jones-Crawford,simpsonjennifer@pennington.com,40,No,0
ORD1827,05-12-2025,07-12-2025,CUST295,Amber Morris,Consumer,PROD1577,Bookshelf,Furniture,West,Kansas,Christopherberg,3,1550,20,3720,2350.92,1369.08,Net Banking,Pending,Smith-Lynn,vbrown@crosby.org,3,Yes,30
ORD1828,25-02-2024,28-02-2024,CUST555,Monica Perez,Home Office,PROD2434,Headphones,Electronics,North,Louisiana,New Rachelstad,2,2771,15,4710.7,4052.83,657.87,Cash,Returned,Stewart-Schmidt,cunninghamrobert@manning.com,0,Yes,46
ORD1829,27-04-2024,03-05-2024,CUST452,Carolyn Ramirez,Home Office,PROD3421,Cooking Oil,Grocery,North,Utah,Port Garrett,3,4278,0,12834,7703.55,5130.45,Net Banking,Returned,Rhodes-Oliver,jessica93@graham.com,40,No,0
ORD1830,13-08-2024,20-08-2024,CUST619,Jeremy Reed,Home Office,PROD6885,Keyboard,Electronics,East,Wyoming,Morenobury,1,3386,0,3386,2881.17,504.83,Credit Card,Delivered,Wilson-Gomez,englishdavid@allen-shaw.org,27,No,0
ORD1831,25-12-2024,28-12-2024,CUST287,Luis Gonzalez,Consumer,PROD5651,Stapler,Office Supplies,North,Iowa,Cunninghammouth,8,4127,10,29714.4,21374.63,8339.77,Net Banking,Delivered,Pennington LLC,joneskatie@lee-rojas.com,19,No,0
ORD1832,17-02-2025,23-02-2025,CUST315,Shannon Nielsen,Consumer,PROD1978,Rice Bag,Grocery,West,Maine,North Davidmouth,8,166,20,1062.4,828.82,233.58,Credit Card,Returned,Solomon-Brooks,davidmurphy@mason.com,0,Yes,46
ORD1833,10-05-2024,13-05-2024,CUST402,Amy Wilson,Home Office,PROD3927,Juice Pack,Grocery,North,Florida,Lake Danielstad,5,3556,10,16002,13861.38,2140.62,Net Banking,Returned,Hester LLC,tjensen@young.com,11,No,0
ORD1834,05-01-2026,06-01-2026,CUST974,Mrs. Cindy Wiggins MD,Corporate,PROD7683,Headphones,Electronics,North,North Dakota,West Nancy,2,4315,10,7767,5821.67,1945.33,UPI,Returned,"Grant, Kelley and Torres",jose38@peterson.com,25,No,0
ORD1835,25-12-2024,30-12-2024,CUST741,Sheryl Daugherty,Corporate,PROD1347,Office Chair,Furniture,North,Indiana,Fryshire,5,4647,5,22073.25,13968.02,8105.23,Net Banking,Delivered,"Randolph, Potter and Mcintyre",kwyatt@fox.com,45,No,0
ORD1836,18-01-2025,21-01-2025,CUST469,Ronald Gross,Corporate,PROD1828,Pen,Office Supplies,South,Tennessee,Nguyenville,5,3367,10,15151.5,13164.33,1987.17,UPI,Cancelled,Jordan-Mcmahon,michelle61@white.net,25,No,0
ORD1837,12-10-2025,14-10-2025,CUST907,Ms. Bonnie Li,Corporate,PROD4807,Laptop,Electronics,South,California,Shelbymouth,1,361,5,342.95,260.49,82.46,UPI,Delivered,Oliver and Sons,eporter@davis-pineda.com,9,Yes,49
ORD1838,13-11-2025,15-11-2025,CUST887,Jennifer Rodriguez,Home Office,PROD3656,Bookshelf,Furniture,South,New York,East Samanthaport,9,561,20,4039.2,3273.93,765.27,Cash,Returned,"Clark, Martinez and Yu",mccoyjames@ross.com,49,No,0
ORD1839,01-12-2025,02-12-2025,CUST475,Andrea Torres,Corporate,PROD9785,Dining Table,Furniture,East,Michigan,West Shawn,5,2362,0,11810,9000.15,2809.85,UPI,Cancelled,Stanton-Woods,floresmichelle@brown.org,41,No,0
ORD1840,11-02-2024,17-02-2024,CUST556,Henry Murphy,Home Office,PROD4254,Stapler,Office Supplies,North,Nevada,North Travishaven,8,1217,10,8762.4,5393.3,3369.1,Net Banking,Returned,Young-Whitaker,esolomon@love-gonzalez.com,25,No,0
ORD1841,14-02-2025,20-02-2025,CUST241,Dustin Dougherty,Consumer,PROD3812,Pen,Office Supplies,North,Maryland,Colleenfort,1,485,10,436.5,320.41,116.09,Cash,Returned,Foley-Ryan,adam31@conrad.com,40,No,0
ORD1842,17-05-2025,22-05-2025,CUST885,Kimberly Boyd,Consumer,PROD9517,Pen,Office Supplies,East,Ohio,New William,6,2436,15,12423.6,10488.52,1935.08,Cash,Cancelled,"Jones, Hurst and Carlson",hpadilla@walker.com,27,No,0
ORD1843,17-12-2025,22-12-2025,CUST312,Shirley Myers,Consumer,PROD5535,Stapler,Office Supplies,North,Kentucky,Blacktown,9,4206,15,32175.9,24885.4,7290.5,Credit Card,Returned,Smith PLC,andersonbrandon@kerr.net,32,No,0
ORD1844,28-12-2025,31-12-2025,CUST735,Jacob Contreras,Corporate,PROD1943,Notebook,Office Supplies,South,Washington,Port Andrea,7,476,20,2665.6,1815.43,850.17,UPI,Cancelled,"Mendoza, Harris and Pacheco",alexandra69@allen.biz,17,No,0
ORD1845,06-03-2025,10-03-2025,CUST132,Beth Dennis,Consumer,PROD4156,Sofa,Furniture,North,North Dakota,West Thomasborough,8,2333,0,18664,13281.9,5382.1,Net Banking,Pending,"Roman, Bond and Browning",lindsay66@davis.org,1,Yes,34
ORD1846,13-10-2025,14-10-2025,CUST214,Heather Jackson,Corporate,PROD7776,Sugar,Grocery,West,Idaho,Johnsonchester,6,1228,15,6262.8,5193.55,1069.25,Cash,Cancelled,"Nelson, Johnson and Harris",mdouglas@taylor.com,0,Yes,33
ORD1847,24-08-2025,26-08-2025,CUST747,Glenn Meyer,Corporate,PROD1234,Cooking Oil,Grocery,South,Montana,Evansfort,4,211,15,717.4,631.76,85.64,Credit Card,Cancelled,Ashley LLC,zmcneil@bowman.com,33,No,0
ORD1848,22-03-2024,25-03-2024,CUST244,Lisa Duffy,Consumer,PROD8374,Dining Table,Furniture,East,Georgia,Nguyenmouth,3,427,5,1216.95,759.59,457.36,Net Banking,Delivered,"Reynolds, Chang and Nelson",joseph19@hess.info,39,No,0
ORD1849,05-11-2024,10-11-2024,CUST905,Pamela Griffith,Home Office,PROD2887,Laptop,Electronics,West,Iowa,Patrickchester,3,4626,15,11796.3,8993.36,2802.94,Cash,Returned,Graves PLC,imorrison@montgomery.com,23,No,0
ORD1850,21-02-2024,25-02-2024,CUST650,Teresa Miles,Home Office,PROD9029,Pen,Office Supplies,North,Louisiana,Johnshire,2,4210,15,7157,5715.86,1441.14,Net Banking,Delivered,Hughes Group,willisscott@hanson-brooks.com,33,No,0
ORD1851,12-07-2024,15-07-2024,CUST579,Stacy Morgan,Consumer,PROD5167,Mouse,Electronics,East,Iowa,Howardview,3,316,10,853.2,742.01,111.19,Credit Card,Returned,Martin PLC,nbailey@smith.com,17,No,0
ORD1852,20-09-2024,26-09-2024,CUST859,Shannon Perez,Home Office,PROD3722,Dining Table,Furniture,West,Alabama,Jeremiahview,8,3719,10,26776.8,18285.46,8491.34,Cash,Delivered,Butler Inc,bradley53@callahan.com,46,No,0
ORD1853,13-03-2025,14-03-2025,CUST237,Cynthia Martinez,Consumer,PROD2582,Sancks,Grocery,East,Idaho,North Dylanfurt,6,4704,15,23990.4,19324.26,4666.14,Net Banking,Cancelled,"Williams, Garcia and Thompson",lisa23@huffman.com,5,Yes,27
ORD1854,21-05-2024,28-05-2024,CUST894,Joshua Bryant,Corporate,PROD1173,Mouse,Electronics,East,Pennsylvania,South Brookeberg,7,3971,15,23627.45,19204.06,4423.39,Cash,Returned,"Brown, Robinson and Miller",amy15@davis-nelson.com,44,No,0
ORD1855,19-12-2025,21-12-2025,CUST573,Lindsey Cain,Home Office,PROD3119,Monitor,Electronics,South,Ohio,Jadetown,9,3427,20,24674.4,19059.97,5614.43,Net Banking,Delivered,Wilson-Nash,dawn68@cummings.com,25,No,0
ORD1856,13-03-2025,17-03-2025,CUST269,Jennifer Leonard,Corporate,PROD4045,Office Chair,Furniture,East,Wyoming,East Matthewhaven,6,713,10,3850.2,2840.76,1009.44,Credit Card,Delivered,Gardner Ltd,joneschristine@james.org,23,No,0
ORD1857,24-01-2025,31-01-2025,CUST368,Timothy Mathis,Consumer,PROD3065,Monitor,Electronics,East,South Carolina,North Veronicafurt,10,405,10,3645,2471.97,1173.03,Cash,Returned,"Simmons, Spencer and Franklin",esingleton@holland-hayes.net,37,No,0
ORD1858,04-06-2024,06-06-2024,CUST823,Michelle Dean,Home Office,PROD7366,Laptop,Electronics,East,New York,Kristaton,9,529,10,4284.9,3151.25,1133.65,Cash,Returned,Diaz-Campos,jonathanwilliams@brady.biz,27,No,0
ORD1859,05-12-2024,10-12-2024,CUST817,Tammy Miller,Corporate,PROD8984,Dining Table,Furniture,East,Arizona,Dawnhaven,6,1144,0,6864,5237.88,1626.12,UPI,Pending,Peterson-Thompson,elove@kelley.com,39,No,0
ORD1860,12-03-2024,16-03-2024,CUST997,George White,Corporate,PROD4161,Bookshelf,Furniture,North,North Carolina,West Susan,3,4291,15,10942.05,9710.65,1231.4,Credit Card,Cancelled,"Ramirez, Miranda and Gonzalez",katiethomas@patton.info,30,No,0
ORD1861,09-08-2024,15-08-2024,CUST499,Joshua Strickland,Home Office,PROD2008,Headphones,Electronics,East,Kentucky,Port Scott,10,342,5,3249,2042.92,1206.08,Net Banking,Delivered,"Harrington, Blake and Khan",marc54@duke.com,6,Yes,40
ORD1862,01-04-2025,05-04-2025,CUST527,Debbie Mitchell,Home Office,PROD9939,Notebook,Office Supplies,West,Washington,New Dominique,7,3815,15,22699.25,14466.79,8232.46,Credit Card,Delivered,"Skinner, Hughes and Simon",pecksarah@oconnor.info,34,No,0
ORD1863,02-04-2025,05-04-2025,CUST332,Danny Fletcher,Home Office,PROD2121,Pen,Office Supplies,South,Wyoming,North Robertview,2,2247,0,4494,2708.93,1785.07,UPI,Delivered,"Johnson, Shaffer and Watson",ncox@bowen.info,25,No,0
ORD1864,24-03-2024,25-03-2024,CUST526,Donna Torres,Consumer,PROD2382,Dining Table,Furniture,West,New Jersey,West Jasonborough,1,1447,15,1229.95,802.78,427.17,Net Banking,Cancelled,"Duffy, Graham and Anderson",yvette02@hoover.biz,50,No,0
ORD1865,02-09-2025,06-09-2025,CUST860,Trevor Kim,Consumer,PROD2264,Cooking Oil,Grocery,West,Wisconsin,Gillborough,1,2017,10,1815.3,1618.4,196.9,Net Banking,Cancelled,"Hess, Perez and Howard",aprilchen@butler.com,19,No,0
ORD1866,13-01-2025,14-01-2025,CUST161,Aaron Trujillo,Corporate,PROD2070,Rice Bag,Grocery,West,Kansas,Allenmouth,1,395,15,335.75,239.08,96.67,Net Banking,Delivered,"Griffith, Williams and Shepherd",ghart@olson.com,4,Yes,50
ORD1867,19-07-2025,20-07-2025,CUST695,Jennifer Tyler,Home Office,PROD9340,Cooking Oil,Grocery,East,Wyoming,Johnsonville,9,1927,5,16475.85,11442.01,5033.84,Cash,Delivered,Williams-Allen,latkins@cordova.com,2,Yes,33
ORD1868,14-06-2024,17-06-2024,CUST818,David Brown,Corporate,PROD2119,Rice Bag,Grocery,North,South Dakota,North Johnberg,3,1230,0,3690,2925.14,764.86,Net Banking,Pending,Martinez-Lara,morozco@brown-hughes.info,6,Yes,30
ORD1869,21-10-2025,24-10-2025,CUST576,Holly Miller,Corporate,PROD6919,Study Table,Furniture,West,South Carolina,New Lisaton,9,2747,15,21014.55,18480.4,2534.15,Credit Card,Cancelled,"Morris, Doyle and Nelson",scottnewman@cruz-padilla.net,8,Yes,38
ORD1870,21-07-2025,28-07-2025,CUST376,Erica Velez,Corporate,PROD5473,Mouse,Electronics,North,Montana,Destinybury,9,1055,5,9020.25,7087.35,1932.9,Net Banking,Delivered,Sandoval-Mcconnell,daniellehernandez@phelps.net,40,No,0
ORD1871,23-03-2025,29-03-2025,CUST291,Amy Patton,Consumer,PROD1357,Keyboard,Electronics,West,Arkansas,Ebonyview,8,1714,10,12340.8,8712.88,3627.92,Net Banking,Pending,Cardenas Inc,simstrevor@petersen-medina.org,2,Yes,44
ORD1872,30-05-2024,04-06-2024,CUST782,Stephen Crawford,Home Office,PROD7153,Office Chair,Furniture,West,Iowa,Sullivanberg,7,4685,0,32795,21528.11,11266.89,UPI,Delivered,Weiss-Thompson,ewilliams@williams.com,13,No,0
ORD1873,15-01-2025,22-01-2025,CUST746,Alexis Henderson,Home Office,PROD1241,Notebook,Office Supplies,North,Ohio,Robertmouth,10,3272,10,29448,20849.62,8598.38,Credit Card,Delivered,Price LLC,edaniels@sosa.org,5,Yes,29
ORD1874,05-08-2024,09-08-2024,CUST976,Stephanie Chapman,Home Office,PROD9923,Office Chair,Furniture,North,Alaska,South Stacieburgh,6,4582,20,21993.6,18679.45,3314.15,Credit Card,Delivered,"Moses, Schmidt and Watts",michaelharrison@daniels-burton.com,7,Yes,40
ORD1875,23-01-2026,25-01-2026,CUST623,Marisa Mcgee,Home Office,PROD1333,File Folder,Office Supplies,East,Pennsylvania,North Elizabeth,9,583,5,4984.65,3903.16,1081.49,Credit Card,Cancelled,Bowman-Walker,dillonbrian@hunter-huerta.com,18,No,0
ORD1876,05-02-2025,10-02-2025,CUST977,Patricia Booker,Home Office,PROD3625,Dining Table,Furniture,West,Connecticut,Daniellechester,4,4229,20,13532.8,9933.81,3598.99,Credit Card,Pending,"Cochran, Campbell and Rosales",jleblanc@chung.com,46,No,0
ORD1877,03-07-2024,04-07-2024,CUST593,Richard Dunn,Home Office,PROD5245,Study Table,Furniture,North,Montana,Reeseview,3,4463,15,11380.65,8585.62,2795.03,Credit Card,Pending,Torres-Rodriguez,xcurtis@scott-shepherd.com,3,Yes,45
ORD1878,08-02-2025,09-02-2025,CUST129,Paul Trujillo,Home Office,PROD4742,Office Chair,Furniture,North,Louisiana,Port David,6,4966,20,23836.8,14367.52,9469.28,Cash,Pending,"Hill, Valdez and Mcdonald",vcolon@young-cannon.com,1,Yes,23
ORD1879,04-02-2025,08-02-2025,CUST488,Bradley Perez,Corporate,PROD3666,Rice Bag,Grocery,East,Georgia,East Jacquelinemouth,1,4824,20,3859.2,2452.58,1406.62,UPI,Pending,"Rodriguez, Waters and Norris",brian19@campbell.com,6,Yes,20
ORD1880,22-04-2024,24-04-2024,CUST368,Michael Morris,Home Office,PROD5085,Sugar,Grocery,South,South Carolina,Grahamfort,10,1899,15,16141.5,13099.21,3042.29,Cash,Cancelled,Hawkins Group,wandapugh@nolan.com,16,No,0
ORD1881,11-06-2025,12-06-2025,CUST884,Alice Hanson,Home Office,PROD8242,Pen,Office Supplies,East,Colorado,Sandraberg,5,2989,15,12703.25,8758.09,3945.16,Net Banking,Pending,"Pena, Walker and Wood",donnajohnson@young.com,15,No,0
ORD1882,26-02-2024,03-03-2024,CUST394,Carol Smith,Corporate,PROD8367,Juice Pack,Grocery,South,Hawaii,Anthonyburgh,7,470,10,2961,2132.18,828.82,Cash,Cancelled,Stevenson-Ramirez,yangcrystal@clark.com,26,No,0
ORD1883,30-07-2024,31-07-2024,CUST530,Gabrielle Long,Home Office,PROD8702,Study Table,Furniture,East,Arkansas,Martinezchester,5,4166,0,20830,14192.18,6637.82,UPI,Returned,Riley-Adams,annerobinson@green.biz,35,No,0
ORD1884,16-03-2024,18-03-2024,CUST542,Kimberly Thompson,Consumer,PROD3873,Pen,Office Supplies,North,Montana,North Steven,6,1026,20,4924.8,3569.26,1355.54,Net Banking,Cancelled,"Johnson, Cooper and King",melanie60@blair.com,35,No,0
ORD1885,30-04-2025,07-05-2025,CUST635,Regina Hernandez,Corporate,PROD1286,Notebook,Office Supplies,East,North Carolina,East Tom,6,4678,0,28068,17458.7,10609.3,UPI,Cancelled,Rodriguez-Golden,michael27@stewart.net,14,No,0
ORD1886,15-07-2025,21-07-2025,CUST846,Vanessa Campbell,Corporate,PROD3871,Sugar,Grocery,North,Hawaii,Patriciaburgh,8,2303,0,18424,15497.35,2926.65,UPI,Pending,Rice-Wilson,patricialawson@watson.com,42,No,0
ORD1887,05-08-2025,06-08-2025,CUST142,Victor Robinson,Consumer,PROD4380,Rice Bag,Grocery,North,Colorado,South Mary,8,575,5,4370,3738.24,631.76,Net Banking,Returned,Lopez-Matthews,ccox@allen-mills.info,30,No,0
ORD1888,30-03-2024,04-04-2024,CUST176,Ronald Zamora,Consumer,PROD7742,Calculator,Office Supplies,West,Delaware,Petermouth,9,2413,10,19545.3,14067.07,5478.23,Cash,Delivered,Pope-Lucas,twoods@rojas.com,25,No,0
ORD1889,02-04-2025,08-04-2025,CUST710,Jaime Todd,Corporate,PROD4061,Juice Pack,Grocery,West,Indiana,Amandafurt,2,767,0,1534,1060.78,473.22,Net Banking,Cancelled,Anderson Ltd,veronicafigueroa@compton-reynolds.com,4,Yes,47
ORD1890,05-06-2024,11-06-2024,CUST768,Colleen Scott,Corporate,PROD3674,Monitor,Electronics,South,Mississippi,Frankville,6,1084,20,5203.2,4205.45,997.75,Credit Card,Returned,Warren LLC,castrowilliam@chambers-taylor.com,8,Yes,43
ORD1891,01-02-2026,03-02-2026,CUST115,Kevin Gutierrez,Corporate,PROD5343,Rice Bag,Grocery,North,Washington,Myersshire,5,1220,10,5490,3583.11,1906.89,Credit Card,Returned,Bray-Cabrera,pmorris@foster.com,39,No,0
ORD1892,20-07-2025,26-07-2025,CUST552,Brian Smith,Consumer,PROD6918,Mouse,Electronics,North,Alaska,Lisachester,8,1454,20,9305.6,7749.73,1555.87,UPI,Pending,Smith Group,carlamorgan@campos-allen.biz,25,No,0
ORD1893,27-04-2024,03-05-2024,CUST776,Ashley Evans,Home Office,PROD6677,Calculator,Office Supplies,South,Tennessee,Carlosport,8,1378,5,10472.8,6915.88,3556.92,Credit Card,Delivered,"Ross, Cortez and Chapman",jamesgarcia@morris.com,4,Yes,33
ORD1894,03-07-2025,08-07-2025,CUST886,Ryan Huff,Home Office,PROD2754,Bookshelf,Furniture,North,Washington,Austinchester,1,4245,15,3608.25,3015.62,592.63,UPI,Pending,Mullins Inc,james86@rodriguez-davis.com,12,No,0
ORD1895,15-05-2025,17-05-2025,CUST487,Kyle Steele,Consumer,PROD3187,Cooking Oil,Grocery,North,Nebraska,North Peter,9,3070,5,26248.5,18233.33,8015.17,UPI,Returned,Snyder PLC,bobbygonzalez@cantu.com,11,No,0
ORD1896,02-07-2024,05-07-2024,CUST433,Adam Peters,Corporate,PROD2311,Sofa,Furniture,North,Oregon,North Jennifer,5,480,20,1920,1161.38,758.62,Cash,Cancelled,"Cortez, Ramos and Ferguson",alexandra52@rodriguez.org,39,No,0
ORD1897,12-12-2025,16-12-2025,CUST452,Mr. Michael Hammond,Home Office,PROD3698,Calculator,Office Supplies,West,California,South Taylor,6,3615,10,19521,12916.48,6604.52,Cash,Returned,Smith PLC,kennethtorres@smith-smith.com,45,No,0
ORD1898,08-03-2024,15-03-2024,CUST573,William Hernandez,Consumer,PROD6113,Headphones,Electronics,West,Michigan,East Sergiotown,2,3082,15,5239.4,4207.18,1032.22,Cash,Cancelled,"Blankenship, Hughes and Murphy",allenmichael@miller.biz,24,No,0
ORD1899,19-11-2024,22-11-2024,CUST672,Nicole Nguyen,Corporate,PROD3433,Office Chair,Furniture,West,New Hampshire,Riverachester,5,1260,0,6300,5128.1,1171.9,Cash,Pending,"Moore, Thompson and Roberts",victor91@wallace.com,30,No,0
ORD1900,26-05-2024,01-06-2024,CUST219,Jennifer Hooper,Corporate,PROD6818,Rice Bag,Grocery,South,Arkansas,Gallegoschester,1,4490,20,3592,3193.79,398.21,UPI,Returned,Oliver-Ho,julia26@robinson.com,45,No,0
ORD1901,28-11-2024,02-12-2024,CUST495,Todd Monroe,Home Office,PROD9005,Monitor,Electronics,East,Oregon,Port Jerry,8,3343,0,26744,20294.79,6449.21,UPI,Delivered,Anderson Group,kevingill@herrera.info,41,No,0
